question_number,model,model_answer,correct_answer,is_correct,confidence,has_image,block,is_general,is_required,score,possible
119A34,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,True,A,True,False,1,1
119A35,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,a,False,1.0,True,A,True,False,0,1
119A36,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,e,False,0.95,False,A,True,False,0,1
119A37,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.98,True,A,True,False,1,1
119A38,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.7814265,True,A,True,False,1,1
119A39,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,A,True,False,1,1
119A40,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.7,False,A,True,False,1,1
119A41,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,b,False,0.816935217,False,A,True,False,0,1
119A42,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,1.0,False,A,True,False,0,1
119A43,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],b,False,0.0,True,A,True,False,0,1
119A44,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,A,True,False,1,1
119A45,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,c,False,1.0,False,A,True,False,0,1
119A46,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.5918632477516721,False,A,True,False,1,1
119A47,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.75,False,A,True,False,1,1
119A48,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,e,False,1.0,True,A,True,False,0,1
119A49,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.932864546775818,True,A,True,False,1,1
119A50,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],c,False,0.0,True,A,True,False,0,1
119A51,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,e,False,1.0,True,A,True,False,0,1
119A52,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,d,False,1.0,True,A,True,False,0,1
119A53,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.982473,False,A,True,False,1,1
119A54,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,True,A,True,False,1,1
119A55,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.6221438794845103,False,A,True,False,1,1
119A56,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,A,True,False,1,1
119A57,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,A,True,False,1,1
119A58,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],c,False,0.0,True,A,True,False,0,1
119A59,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.932824,True,A,True,False,1,1
119A60,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bde,a,False,1.0,True,A,True,False,0,1
119A61,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],b,False,0.0,True,A,True,False,0,1
119A62,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.986,True,A,True,False,1,1
119A63,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.9252174,True,A,True,False,1,1
119A64,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.85,False,A,True,False,1,1
119A65,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.653,False,A,True,False,1,1
119A66,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,True,A,True,False,1,1
119A67,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,True,A,True,False,1,1
119A68,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.951,False,A,True,False,1,1
119A69,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,True,A,True,False,1,1
119A70,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,ae,False,0.93816545,True,A,True,False,0,1
119A71,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ae,ae,True,1.0,False,A,True,False,1,1
119A72,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ce,ce,True,1.0,False,A,True,False,1,1
119A73,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,be,be,True,1.0,True,A,True,False,1,1
119A74,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ab,ab,True,1.0,True,A,True,False,1,1
119A75,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,349,600,False,1.0,False,A,True,False,0,1
119B1,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,B,False,True,1,1
119B2,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,B,False,True,1,1
119B3,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,B,False,True,1,1
119B4,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.9672,False,B,False,True,1,1
119B5,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,1.0,False,B,False,True,0,1
119B6,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.96741253,False,B,False,True,1,1
119B7,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,B,False,True,1,1
119B8,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,B,False,True,1,1
119B9,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,a,False,0.87,True,B,False,True,0,1
119B10,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,B,False,True,1,1
119B11,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,B,False,True,1,1
119B12,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,B,False,True,1,1
119B13,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.9625,False,B,False,True,1,1
119B14,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,B,False,True,1,1
119B15,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,B,False,True,1,1
119B16,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,c,False,1.0,False,B,False,True,0,1
119B17,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.75,False,B,False,True,1,1
119B18,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,d,False,0.825,False,B,False,True,0,1
119B19,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,B,False,True,1,1
119B20,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,B,False,True,1,1
119B21,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,B,False,True,0,1
119B22,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,B,False,True,1,1
119B23,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.8491551427317957,False,B,False,True,1,1
119B24,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.7,False,B,False,True,1,1
119B25,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,B,False,True,1,1
119B26,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,a,False,1.0,False,B,False,True,0,3
119B27,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ad,d,False,0.96,False,B,False,True,0,3
119B28,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,B,False,True,3,3
119B29,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,e,False,0.95,False,B,False,True,0,3
119B30,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,True,B,False,True,3,3
119B31,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.9625138848099742,False,B,False,True,3,3
119B32,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,B,False,True,3,3
119B33,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,e,False,1.0,False,B,False,True,0,3
119B34,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,B,False,True,3,3
119B35,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,a,False,1.0,False,B,False,True,0,3
119B36,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.9166823744768517,False,B,False,True,3,3
119B37,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,c,False,0.95,False,B,False,True,0,3
119B38,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.89,False,B,False,True,3,3
119B39,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,B,False,True,0,3
119B40,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,a,False,0.8463952781881813,False,B,False,True,0,3
119B41,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,b,False,0.98765,False,B,False,True,0,3
119B42,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.97,False,B,False,True,3,3
119B43,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,"d, e",b,False,0.96287350423431,True,B,False,True,0,3
119B44,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.85946,True,B,False,True,3,3
119B45,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,1.0,False,B,False,True,0,3
119B46,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,B,False,True,0,3
119B47,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,B,False,True,3,3
119B48,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.85,False,B,False,True,3,3
119B49,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,b,False,1.0,False,B,False,True,0,3
119B50,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.5826931471,False,B,False,True,3,3
119C1,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,b,False,0.2651187394163446,False,C,True,False,0,1
119C2,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,d,False,0.75,True,C,True,False,0,1
119C3,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,C,True,False,1,1
119C4,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.98526341729531,False,C,True,False,1,1
119C5,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,C,True,False,1,1
119C6,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.75862,False,C,True,False,1,1
119C7,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,C,True,False,0,1
119C8,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bd,d,False,0.5,False,C,True,False,0,1
119C9,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.98,False,C,True,False,1,1
119C10,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.2892631578947368,False,C,True,False,1,1
119C11,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,C,True,False,1,1
119C12,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.97,False,C,True,False,1,1
119C13,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,b,False,0.7,False,C,True,False,0,1
119C14,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,e,False,0.4908218532763859,False,C,True,False,0,1
119C15,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,0.987567,True,C,True,False,0,1
119C16,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.9216318548572846,False,C,True,False,1,1
119C17,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],d,False,0.0,False,C,True,False,0,1
119C18,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,a,False,1.0,False,C,True,False,0,1
119C19,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,C,True,False,1,1
119C20,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,c,False,0.936484127359395,False,C,True,False,0,1
119C21,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.8349776125093493,False,C,True,False,1,1
119C22,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,True,C,True,False,0,1
119C23,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,d,False,0.984,False,C,True,False,0,1
119C24,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,C,True,False,1,1
119C25,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,C,True,False,1,1
119C26,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.945,False,C,True,False,1,1
119C27,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,C,True,False,1,1
119C28,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,8;100;90.9;1.6,e,False,1.0,False,C,True,False,0,1
119C29,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,C,True,False,1,1
119C30,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,C,True,False,1,1
119C31,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,C,True,False,1,1
119C32,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,be,be,True,1.0,False,C,True,False,1,1
119C33,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,be,be,True,1.0,True,C,True,False,1,1
119C34,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ab,ab,True,1.0,False,C,True,False,1,1
119C35,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bde,bde,True,0.98,False,C,True,False,1,1
119C36,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,True,C,True,False,1,1
119C37,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.97,False,C,True,False,1,1
119C38,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.95,False,C,True,False,1,1
119C39,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.98,False,C,True,False,1,1
119C40,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,True,C,True,False,1,1
119C41,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,C,True,False,1,1
119C42,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,a,False,0.96,True,C,True,False,0,1
119C43,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,C,True,False,1,1
119C44,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,b,False,0.9826475381851196,False,C,True,False,0,1
119C45,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,C,True,False,1,1
119C46,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,a,False,0.87,False,C,True,False,0,1
119C47,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,d,False,0.923176386754712,False,C,True,False,0,1
119C48,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.8,False,C,True,False,1,1
119C49,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,d,False,0.2673498334503,True,C,True,False,0,1
119C50,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,c,False,0.841242326597721,True,C,True,False,0,1
119C51,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,0.98,False,C,True,False,0,1
119C52,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,d,False,0.9231489062309265,False,C,True,False,0,1
119C53,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,C,True,False,1,1
119C54,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,C,True,False,1,1
119C55,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,C,True,False,1,1
119C56,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,True,C,True,False,1,1
119C57,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,True,C,True,False,1,1
119C58,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ad,ad,True,0.95,False,C,True,False,1,1
119C59,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,C,True,False,1,1
119C60,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.825,False,C,True,False,1,1
119C61,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,True,C,True,False,1,1
119C62,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,C,True,False,1,1
119C63,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.85,True,C,True,False,1,1
119C64,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.95,False,C,True,False,1,1
119C65,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,be,b,False,0.9356725146198829,True,C,True,False,0,1
119C66,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.695048317906189,True,C,True,False,1,1
119C67,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,C,True,False,1,1
119C68,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],a,False,0.0,False,C,True,False,0,1
119C69,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e 確信度(0~1): 0.95,e,False,,False,C,True,False,0,1
119C70,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,C,True,False,1,1
119C71,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.9468796768191,False,C,True,False,1,1
119C72,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,C,True,False,1,1
119C73,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,C,True,False,1,1
119C74,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,13,36,False,1.0,False,C,True,False,0,1
119C75,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,27,27,True,1.0,False,C,True,False,1,1
119D1,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.9486356,False,D,True,False,1,1
119D2,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,b,False,0.2134987265405655,True,D,True,False,0,1
119D3,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,D,True,False,1,1
119D4,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.7,False,D,True,False,1,1
119D5,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,D,True,False,1,1
119D6,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.9864328,False,D,True,False,1,1
119D7,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.9643078,False,D,True,False,1,1
119D8,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.931,False,D,True,False,1,1
119D9,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,D,True,False,1,1
119D10,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.6,True,D,True,False,1,1
119D11,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,True,D,True,False,1,1
119D12,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,cd,False,1.0,False,D,True,False,0,1
119D13,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ab,ab,True,0.98,False,D,True,False,1,1
119D14,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,be,False,0.75,False,D,True,False,0,1
119D15,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bcd,bcd,True,0.984,False,D,True,False,1,1
119D16,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,True,D,True,False,1,1
119D17,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,True,D,True,False,0,1
